Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,date,Return,Amihud_daily,Amihud_30d
2012-06-13,5.73,5.96,5.66,5.929,57237.8679846,335216.882308,5.85655780188,2012-06-13,0.04016996401773332,1.1983275943967771e-07,4.8695095354113626e-08
2012-06-14,5.9288,5.97422,5.808,5.9541,35039.3528346,206567.618786,5.89530348238,2012-06-14,0.004233428908753556,2.0494155539156913e-08,4.850248485681017e-08
2012-06-15,5.95411,6.587,5.883,6.5,65639.15882,401826.985791,6.12175708853,2012-06-15,0.09168472145244455,2.2816964687416987e-07,5.5097630374142165e-08
2012-06-16,6.5,6.599,6.261,6.4,78196.083532,505216.477698,6.46089234752,2012-06-16,-0.01538461538461533,3.045153130142302e-08,5.5575076951301556e-08
2012-06-17,6.4487,6.52999,6.1027,6.16382,48800.2626232,308913.516099,6.33016093548,2012-06-17,-0.03690312500000004,1.1946102412745643e-07,5.9113469993269204e-08
2012-06-18,6.2,6.36,6.03,6.30998,46832.2833311,293446.755069,6.26590749365,2012-06-18,0.023712567855648015,8.080705424761752e-08,6.078814815244155e-08
2012-06-19,6.30998,6.53294,6.281,6.49876,43883.5247987,282752.039101,6.44323901506,2012-06-19,0.029917685951460937,1.058089131614511e-07,6.366722151941838e-08
2012-06-20,6.49876,6.71031,6.45,6.67,64069.2729199,423271.205947,6.60646182884,2012-06-20,0.026349642085567115,6.225238503198938e-08,6.536964911167717e-08
2012-06-21,6.67001,6.8,6.561,6.68008,51943.2488848,347681.684088,6.69349129199,2012-06-21,0.0015112443778111384,4.346632126380965e-09,6.548698837760003e-08
2012-06-22,6.68009,6.79962,6.42771,6.54781,56823.0309611,374175.120411,6.58492012977,2012-06-22,-0.019800661069927283,5.291816582614557e-08,6.626579660659999e-08
2012-06-23,6.54783,6.65062,6.4,6.4285,20122.2184225,130792.601308,6.49990963035,2012-06-23,-0.0182213595079882,1.3931491021483095e-07,7.000447121434044e-08
2012-06-24,6.4285,6.47,6.35,6.35002,33945.2986975,217549.234989,6.40881781385,2012-06-24,-0.012208135645951579,5.6116656289638815e-08,7.042198618371419e-08
2012-06-25,6.35002,6.4455,6.21748,6.30482,62638.9081316,395654.822454,6.31643868412,2012-06-25,-0.007118087817046148,1.7990650974243382e-08,6.780334692948157e-08
2012-06-26,6.32969,6.47,6.28888,6.4195,48736.6660735,311935.515836,6.40042787018,2012-06-26,0.01818925837692431,5.831095676353606e-08,6.68562290582517e-08
2012-06-27,6.45887,6.65,6.4,6.647,41979.5859816,274046.640593,6.52809298102,2012-06-27,0.03543889711036696,1.293170280565453e-07,7.102195013371503e-08
2012-06-28,6.6469,6.66897,6.49,6.60588,42818.4030686,282297.477776,6.59290065824,2012-06-28,-0.006186249435835789,2.1913938036472686e-08,7.145874204217488e-08
2012-06-29,6.6059,6.67921,6.542,6.65,26298.8016464,174369.856143,6.63033466267,2012-06-29,0.006678898193730465,3.830305502031915e-08,7.22639838735159e-08
2012-06-30,6.65,6.694,6.60201,6.68999,20591.6330649,137136.099928,6.65979718539,2012-06-30,0.00601353383458636,4.3850844801212955e-08,7.228849226406054e-08
2012-07-01,6.68998,6.69399,6.5351,6.62898,20577.604144,135823.902907,6.6005693353,2012-07-01,-0.009119595096554689,6.714278489551995e-08,7.192328291390485e-08
2012-07-02,6.6001,6.765,6.5778,6.75999,32364.1975771,217005.561498,6.70511175139,2012-07-02,0.019763221491089,9.107241931802354e-08,7.290638183779827e-08
2012-07-03,6.75998,6.76,6.4,6.44993,71068.5195888,465280.451356,6.5469275855,2012-07-03,-0.04586693175581624,9.857910776638686e-08,7.198546334986829e-08
2012-07-04,6.44994,6.55,6.44991,6.5101,33478.7856674,217804.232106,6.50573871675,2012-07-04,0.009328783413153463,4.2831047509735123e-08,7.195836590175703e-08
2012-07-05,6.51,6.77,6.48101,6.67,45344.6967863,301701.764987,6.6535181922,2012-07-05,0.02456183468763906,8.141097447241452e-08,7.223658412549307e-08
2012-07-06,6.67,6.72,6.55,6.64811,43191.3887721,286978.878965,6.64435405119,2012-07-06,-0.0032818590704647432,1.1435890621292028e-08,7.206420339917419e-08
2012-07-07,6.69997,6.87,6.63,6.76207,37987.9495663,257213.267709,6.77091737368,2012-07-07,0.01714171396080988,6.664397258155157e-08,7.126134390012168e-08
2012-07-08,6.76207,6.86,6.7235,6.79898,18219.9265488,123756.040783,6.79234575682,2012-07-08,0.005458387742215187,4.410603076569164e-08,7.190384383655627e-08
2012-07-09,6.7915,7.1,6.74257,7.0215,61644.0994136,425223.109053,6.89803424979,2012-07-09,0.03272843867756614,7.69676858589707e-08,7.237889109852318e-08
2012-07-10,7.0215,7.25,6.96,7.1999,70065.8011617,497668.815024,7.10287767746,2012-07-10,0.025407676422416925,5.1053382601824555e-08,6.99799155417214e-08
2012-07-11,7.1997,7.257,7.01777,7.15,41891.3600728,297644.884213,7.10516162989,2012-07-11,-0.006930651814608502,2.3284968706698156e-08,6.783241315401213e-08
2012-07-12,7.17,7.9,7.1,7.76437,64616.6022441,471834.366034,7.30206092007,2012-07-12,0.08592587412587416,1.8211024951006306e-07,7.220996074801465e-08
2012-07-13,7.68749,7.81639,7.4201,7.6651,65465.741558,499441.505528,7.62905137316,2012-07-13,-0.01278532578947178,2.559924565331305e-08,6.90688436218025e-08
2012-07-14,7.60011,7.665,7.51563,7.5421,16007.0974342,121635.992173,7.59887872696,2012-07-14,-0.016046757380856147,1.3192441722375414e-07,7.278318567795574e-08
2012-07-15,7.54211,7.7,7.45,7.62101,26978.3019449,204616.50023,7.584484029,2012-07-15,0.010462603253735825,5.11327446319104e-08,6.688195560321376e-08
2012-07-16,7.62277,8.65,7.6178,8.4996,103400.112229,835550.273035,8.08074822184,2012-07-16,0.11528524434425336,1.379752338844897e-07,7.046607902264932e-08
2012-07-17,8.5,9.49,7.3215,8.80001,210804.468926,1757815.806,8.33860788129,2012-07-17,0.035344016188997296,2.0106780282869576e-08,6.71542708944964e-08
2012-07-18,8.80002,9.39899,8.5,9.10977,105945.897764,955210.080307,9.01601761343,2012-07-18,0.03519996000004544,3.685049051066582e-08,6.568905210326469e-08
2012-07-19,9.10977,9.23355,8.8183,8.86999,48249.6552057,438703.584962,9.09236725302,2012-07-19,-0.026321191424152235,5.99976665940219e-08,6.416201055101705e-08
2012-07-20,8.86998,8.86998,7.6,8.52,154661.115754,1267523.7402,8.19549072837,2012-07-20,-0.039457767145171574,3.112980522080448e-08,6.312459122397755e-08
2012-07-21,8.52001,9.7,7.96,8.84553,139906.903016,1242153.88168,8.8784316921,2012-07-21,0.03820774647887326,3.075926987982977e-08,6.400501248242584e-08
2012-07-22,8.85841,8.97,8.2712,8.4096,30070.6658099,259113.812895,8.61682992098,2012-07-22,-0.049282518967207256,1.9019641761505735e-07,6.858095420872291e-08
2012-07-23,8.4321,9.2,7.75,8.44565,146396.183132,1238579.49244,8.46046301168,2012-07-23,0.004286767503805411,3.4610354280616135e-09,6.405249171583059e-08
2012-07-24,8.4456,8.8499,8.34,8.6,40946.859805,353506.542031,8.63330042193,2012-07-24,0.01827568037984051,5.169828053206965e-08,6.390521252391163e-08
2012-07-25,8.549,8.9,8.3688,8.8,64720.9500351,555883.851114,8.58893218985,2012-07-25,0.023255813953488413,4.1835743036757404e-08,6.470004892599543e-08
2012-07-26,8.8,8.901,8.6,8.9,32379.6519744,283993.340803,8.77073481296,2012-07-26,0.011363636363636243,4.00137423346097e-08,6.409014177836454e-08
2012-07-27,8.9,8.95,8.81415,8.9,26673.6064303,237223.986253,8.89358500784,2012-07-27,0.0,0.0,5.977957417647971e-08
2012-07-28,8.9,8.93,8.71,8.8881,16164.5765708,143179.466152,8.85760697317,2012-07-28,-0.0013370786516854194,9.338480493187273e-09,5.9360392258370185e-08
2012-07-29,8.88809,8.8881,8.7,8.71027,11462.5889791,100508.030622,8.76835336285,2012-07-29,-0.02000765067899779,1.9906519464344527e-07,6.471913024580774e-08
2012-07-30,8.71027,9.15,8.7,9.098,51254.4989757,458873.304029,8.95283952042,2012-07-30,0.044514119539348584,9.700742917163768e-08,6.649101639148856e-08
2012-07-31,9.07881,9.44,9.07881,9.35,70173.6339951,648746.337722,9.24487304971,2012-07-31,0.02769839525170359,4.269526260288944e-08,6.56760989817342e-08
2012-08-01,9.35,9.65,9.111,9.5503,68695.6983952,647522.576542,9.42595521508,2012-08-01,0.02142245989304814,3.308372660525856e-08,6.374314255797537e-08
2012-08-02,9.55439,11.0,9.412,10.53,126685.692495,1283817.6355,10.1338802372,2012-08-02,0.10258316492675612,7.990477937842295e-08,6.312066494504323e-08
2012-08-03,10.62468,11.12,10.3,10.97,61643.2779527,661588.157444,10.7325272019,2012-08-03,0.0417853751187085,6.315919450575325e-08,6.379826984491052e-08
2012-08-04,10.9797,11.3,10.5307,10.98398,52321.3123927,575464.296835,10.9986594471,2012-08-04,0.0012743846855058916,2.2145330171044295e-09,6.115838846306684e-08
2012-08-05,10.98398,11.29112,10.10986,10.86998,67280.245938,714863.699026,10.6251647725,2012-08-05,-0.010378751600057634,1.4518504176668444e-08,6.126114224824605e-08
2012-08-06,10.86987,11.19,10.63539,10.85517,51637.9147311,562801.912137,10.8990054124,2012-08-06,-0.0013624680082208185,2.420865990038001e-09,5.912037202852893e-08
2012-08-07,10.91,11.10002,10.651,11.1,41653.5871875,451978.454386,10.8508890807,2012-08-07,0.02255422991993683,4.990111741183795e-08,5.931354158340048e-08
2012-08-08,11.10001,11.14999,10.85,11.0553,31322.9132564,345666.892378,11.0355920456,2012-08-08,-0.004027027027026953,1.165002236495141e-08,5.7136286133599835e-08
2012-08-09,11.0987,12.0,10.8,11.0611,101880.305403,1153809.11382,11.3251438466,2012-08-09,0.0005246352428245338,4.5469847355216806e-10,5.5449663329324086e-08
2012-08-10,11.06111,11.6,11.01,11.38637,63597.0147841,725605.057487,11.4094200797,2012-08-10,0.02940665937384157,4.052708711221796e-08,5.6024400609508075e-08
2012-08-11,11.4699,11.59788,11.38751,11.5102,21791.0295851,250620.152163,11.501069795,2012-08-11,0.010875283343154907,4.339349110314867e-08,5.140050866261093e-08
2012-08-12,11.5102,11.765,11.45,11.62399,30340.953643,353092.674073,11.6374942669,2012-08-12,0.009886014143976718,2.7998355304117238e-08,5.1480478984304406e-08
2012-08-13,11.6239,12.05007,11.4919,12.03749,54035.664177,637059.687837,11.7896152021,2012-08-13,0.03557298311509216,5.58393252536079e-08,4.89443092519662e-08
2012-08-14,12.03749,12.34,11.89499,12.19,44014.8583111,532302.319985,12.0936960929,2012-08-14,0.012669584772240672,2.3801483286035076e-08,4.8033267207103685e-08
2012-08-15,12.19,13.25,12.16138,13.25,57562.7543277,725834.142036,12.6094407836,2012-08-15,0.08695652173913038,1.1980219268166844e-07,4.742749916700965e-08
2012-08-16,13.24999,13.84119,12.5,13.5,96604.1189751,1277714.18937,13.226291,2012-08-16,0.018867924528301883,1.4766936679011957e-08,4.724950438021439e-08
2012-08-17,13.44,15.4,10.6,11.5836,221033.900782,2930580.33344,13.2585106767,2012-08-17,-0.1419555555555555,4.843940087079065e-08,4.763580139221855e-08
2012-08-18,11.80915,12.89592,11.02009,11.61,88047.7716257,1045361.5117,11.872662901,2012-08-18,0.0022790842225213215,2.18018761644955e-09,4.5708552092966146e-08
2012-08-19,11.57935,11.61538,7.58,8.0,238860.320626,2170411.03277,9.08652817293,2012-08-19,-0.3109388458225667,1.4326265445938559e-07,4.944631373425218e-08
2012-08-20,7.99999,10.5,7.81011,10.1,192502.763681,1835053.00866,9.53260604459,2012-08-20,0.26249999999999996,1.4304763882089913e-07,5.318925936562116e-08
2012-08-21,10.061,10.29999,9.69876,9.91502,72082.6925096,722740.271732,10.0265437731,2012-08-21,-0.018314851485148442,2.5340848160097806e-08,4.76940737171225e-08
2012-08-22,9.91503,10.09999,9.5714,9.80679,67513.5562002,665544.837213,9.85794371784,2012-08-22,-0.010915762146722963,1.640124231514322e-08,4.812541394669189e-08
2012-08-23,9.72,10.25,9.705,10.09997,56015.66732,560012.604626,9.99742806646,2012-08-23,0.029895613141507127,5.338382188999598e-08,4.818159865862277e-08
2012-08-24,10.09996,10.6188,9.852,10.6,92077.7526431,945182.938745,10.2650522153,2012-08-24,0.04950806784574602,5.2379349876418735e-08,4.853305221994481e-08
2012-08-25,10.6,10.62611,10.2,10.5239,40232.4893894,420388.007213,10.4489683237,2012-08-25,-0.007179245283018942,1.707766434778764e-08,4.776851628705074e-08
2012-08-26,10.6,10.61913,10.446,10.61,26331.0296003,277773.747041,10.5492930302,2012-08-26,0.00818137762616522,2.9453386842053263e-08,4.875029584845252e-08
2012-08-27,10.59,12.14999,10.54441,10.95,175117.558541,1957673.33902,11.1791950238,2012-08-27,0.03204524033930256,1.6369043650226254e-08,4.8984647953687155e-08
2012-08-28,10.96,11.20999,10.5,10.94,54875.3560342,598168.053764,10.900486065,2012-08-28,-0.0009132420091324533,1.5267314985911334e-09,4.240003251552535e-08
2012-08-29,10.93,11.134,10.55,10.9169,53647.7246741,581687.691114,10.8427280868,2012-08-29,-0.0021115173674588483,3.6299846115276144e-09,3.928745103018835e-08
2012-08-30,10.80405,10.93199,10.6,10.77699,30868.5007509,332208.835919,10.76206579,2012-08-30,-0.012815909278275028,3.857786997995393e-08,3.915020460942383e-08
2012-08-31,10.77699,10.8285,9.66,10.16,67791.3426332,690452.965231,10.1849725704,2012-08-31,-0.057250679456879894,8.291756620630333e-08,4.081133259612532e-08
2012-09-01,10.15,10.3,9.77635,9.96544,23376.2426664,233777.632654,10.0006504891,2012-09-01,-0.019149606299212696,8.191376600837968e-08,4.0878298817123876e-08
2012-09-02,10.0,10.35579,9.71922,10.2041,25055.737994,251932.432549,10.0548797489,2012-09-02,0.023948766938539645,9.506027745705863e-08,4.194166824883406e-08
2012-09-03,10.21,10.5934,10.08889,10.53,22925.3176603,237264.678862,10.3494609051,2012-09-03,0.031938142511343415,1.3460976435485183e-07,4.635484262675897e-08
2012-09-04,10.53,10.53,10.15,10.38471,34878.4913904,359404.180232,10.3044646114,2012-09-04,-0.01379772079772068,3.8390540668764827e-08,4.715057717649552e-08
2012-09-05,10.38471,11.17,10.261,10.99971,60767.2381257,653374.16361,10.7520793072,2012-09-05,0.05922168264689143,9.063976806135379e-08,5.0091207245539385e-08
2012-09-06,11.0,11.29,10.64,11.181,67054.0554181,733288.220173,10.9357773456,2012-09-06,0.016481343599058507,2.247594212705363e-08,4.9177034736046566e-08
2012-09-07,11.19686,11.21,10.9544,11.0,35535.7166489,394463.566331,11.1004815304,2012-09-07,-0.016188176370628637,4.1038457673540645e-08,5.015664924633288e-08
2012-09-08,11.09792,11.14177,10.765,11.037,24253.6367113,266231.483433,10.9769716848,2012-09-08,0.0033636363636364575,1.263425467289992e-08,5.05626344529778e-08
2012-09-09,11.05,11.14288,10.92452,11.02,14033.4191908,155002.604161,11.045248635,2012-09-09,-0.001540273625079358,9.937082240756987e-09,4.95429676239291e-08
2012-09-10,11.02,11.192,10.8745,11.17,42288.4119936,467067.67217,11.0448146467,2012-09-10,0.013611615245009201,2.914270470009096e-08,4.906794141049384e-08
2012-09-11,11.1511,11.35,10.878,11.33081,64954.4443457,721708.43897,11.1109939626,2012-09-11,0.014396598030438579,1.994794192927127e-08,4.879959429799898e-08
2012-09-12,11.33081,11.39,10.78,11.36489,58628.0049919,657004.10355,11.2063186124,2012-09-12,0.0030077284854306274,4.577944748257923e-09,4.709088161448732e-08
2012-09-13,11.22854,11.399,11.2201,11.399,20574.3197262,233401.710581,11.3443221301,2012-09-13,0.003001348891190192,1.2859155503697993e-08,4.672613735507608e-08
2012-09-14,11.399,11.799,11.32103,11.67,43259.704204,500768.376188,11.5758622349,2012-09-14,0.02377401526449696,4.7475073097610396e-08,4.4315233368940806e-08
2012-09-15,11.74999,11.789,11.6,11.75,16272.5151839,190511.929369,11.70758959,2012-09-15,0.006855184233076184,3.598296576902788e-08,4.5022434338608e-08
2012-09-16,11.75,11.99,11.722,11.87,30297.2207062,359833.876499,11.8767949044,2012-09-16,0.01021276595744669,2.8381891268303282e-08,4.4353850685191765e-08
2012-09-17,11.87,11.9625,11.7655,11.89,26612.4798805,316662.263861,11.8990137441,2012-09-17,0.0016849199663018233,5.320873872869881e-09,4.4458540227072434e-08
2012-09-18,11.9325,12.3456,11.8402,12.25,40949.2764859,494030.0313,12.0644385859,2012-09-18,0.030277544154751812,6.128684945544486e-08,4.172601339360775e-08
2012-09-19,12.2345,12.68666,12.1501,12.5725,41883.0014831,519593.54995,12.4058336688,2012-09-19,0.02632653061224488,5.06675469985689e-08,3.864667699953007e-08
2012-09-20,12.572,12.66,12.25,12.28253,32567.3358815,406467.473599,12.4808327914,2012-09-20,-0.02306382978723409,5.674212891629229e-08,3.969338635806989e-08
2012-09-21,12.3998,12.49998,12.011,12.368,35834.7836534,439674.220324,12.269481646,2012-09-21,0.006958664053741348,1.582686391895673e-08,3.967424041153034e-08
2012-09-22,12.27319,12.39999,12.14,12.23781,14986.5583162,183186.344723,12.223376499,2012-09-22,-0.010526358344113862,5.7462571023134914e-08,3.9810198715968304e-08
2012-09-23,12.23781,12.27,11.6304,12.19331,39920.722473,479223.212272,12.0043722304,2012-09-23,-0.0036362715224373954,7.587845140467658e-09,3.831714855810327e-08
2012-09-24,12.151,12.29888,11.95105,12.1,27291.825147,330885.08751,12.123963338,2012-09-24,-0.0076525570169215795,2.3127536736421537e-08,3.851881097105773e-08
2012-09-25,12.1,12.22909,12.008,12.197,21228.609674,257174.514347,12.1145246107,2012-09-25,0.00801652892561977,3.117155269438262e-08,3.857608316613537e-08
2012-09-26,12.196,12.46,12.02,12.27,23495.1767787,287416.935115,12.2330186243,2012-09-26,0.005985078297942259,2.082368005054238e-08,3.8724571046145915e-08
2012-09-27,12.37,12.395,12.207,12.30889,19326.6857909,238051.347106,12.3172358511,2012-09-27,0.0031695191524041544,1.3314434851707956e-08,3.911749449124981e-08
2012-09-28,12.27,12.44998,12.12,12.39101,26674.779161,329436.523818,12.35011251,2012-09-28,0.006671600769849961,2.0251551626788487e-08,3.9671546725091835e-08
2012-09-29,12.44,12.49,12.21111,12.36309,17061.6567067,211507.339097,12.3966472151,2012-09-29,-0.0022532465069433627,1.065327811584824e-08,3.874072699628831e-08
2012-09-30,12.363,12.44889,12.301,12.4,7793.91368119,96462.0870554,12.3765916587,2012-09-30,0.002985499579797768,3.0949979115454335e-08,3.700847409326001e-08
2012-10-01,12.35,12.481,12.321,12.4,24826.6878769,307618.780488,12.3906492084,2012-10-01,0.0,0.0,3.427801522631402e-08
2012-10-02,12.4299,12.88,12.3435,12.84,50833.3505321,642027.913751,12.6300530465,2012-10-02,0.03548387096774186,5.526842401669112e-08,3.295162011163511e-08
2012-10-03,12.84,12.99,12.68001,12.89,32955.0739571,422995.609065,12.8355229794,2012-10-03,0.003894080996884819,9.205960802979474e-09,2.8771493326572694e-08
2012-10-04,12.88351,13.0899,12.6,12.85,37945.1499104,488811.225435,12.8820475499,2012-10-04,-0.003103180760279378,6.348423683432831e-09,2.7703422760394962e-08
2012-10-05,12.8001,12.97,12.51,12.688,31258.4424008,398427.102016,12.7462237852,2012-10-05,-0.012607003891050517,3.164193356139775e-08,2.5736828277063093e-08
2012-10-06,12.78998,12.85999,12.35,12.505,24673.4057715,310513.021973,12.5849274659,2012-10-06,-0.014423076923076872,4.6449185388208935e-08,2.6535936385768275e-08
2012-10-07,12.505,12.6185,11.7,11.80001,63512.0344079,762812.962376,12.0105263434,2012-10-07,-0.056376649340263874,7.390625503355713e-08,2.7631529631102154e-08
2012-10-08,11.89901,11.95198,10.621,11.77809,97938.3987028,1102329.21824,11.2553322583,2012-10-08,-0.0018576255443850664,1.6851821703056977e-09,2.7266560547682346e-08
2012-10-09,11.7381,12.35,11.5711,11.895,46768.7954077,559694.909179,11.967272287,2012-10-09,0.00992605762054799,1.773476488308288e-08,2.7526483302426542e-08
2012-10-10,11.895,12.19,11.767,12.12,27722.0733095,333351.592384,12.0247713316,2012-10-10,0.018915510718789275,5.674342391321113e-08,2.8446507276197216e-08
2012-10-11,12.13,12.151,11.85788,12.03,19831.6373248,238483.068353,12.0253847147,2012-10-11,-0.007425742574257432,3.113739950404332e-08,2.8819489195356283e-08
2012-10-12,12.11751,12.15,11.92,12.0,21538.0309427,259522.528823,12.0495011598,2012-10-12,-0.0024937655860348684,9.609052429262011e-09,2.8987192784723085e-08
2012-10-13,12.0,12.11,11.85,11.86101,11861.6774442,141870.312568,11.960392047,2012-10-13,-0.01158249999999994,8.164146388588748e-08,3.127993639746274e-08
2012-10-14,11.86101,12.03,11.496,11.7389,22891.096851,271135.82893,11.8445975173,2012-10-14,-0.010295076051702212,3.79701793463826e-08,3.096310660575514e-08
2012-10-15,11.57621,11.98863,11.43,11.83807,27101.7221393,317633.186313,11.7200370028,2012-10-15,0.008447980645545972,2.6596656173140608e-08,3.065022961922557e-08
2012-10-16,11.83807,11.99,11.5,11.8499,41184.6646732,485720.724845,11.7937278038,2012-10-16,0.0009993183010406081,2.0573927566288303e-09,2.9772746335503083e-08
2012-10-17,11.82461,11.95998,11.7,11.81,23553.3628327,279774.850382,11.8783399369,2012-10-17,-0.003367117022084476,1.2035095425793525e-08,2.999655372060054e-08
2012-10-18,11.81,11.9599,11.75,11.93977,21880.8395883,259855.61705,11.8759436082,2012-10-18,0.010988145639288627,4.228558060060848e-08,2.9363178092105992e-08
2012-10-19,11.9349,11.967,11.619,11.74012,23177.4507727,272640.883931,11.7631954698,2012-10-19,-0.016721427632190533,6.133132856340941e-08,2.971863747760068e-08
2012-10-20,11.74013,11.85,11.56025,11.73991,22110.9247768,259113.164605,11.7187845927,2012-10-20,-1.7887381048797835e-05,6.903308473757365e-11,2.7829534283215523e-08
2012-10-21,11.73991,11.76528,11.61,11.63107,9375.51586941,109479.886577,11.6772120172,2012-10-21,-0.009270939896472874,8.468167246366652e-08,3.0124694568039176e-08
2012-10-22,11.63108,11.81,11.4711,11.71012,37622.0282824,440140.369533,11.6990069283,2012-10-22,0.006796451229336586,1.5441553876432177e-08,2.8723993996482422e-08
2012-10-23,11.71014,12.0,11.41,11.65,54344.4910742,637306.00315,11.7271500856,2012-10-23,-0.005134020829846264,8.055817463620991e-09,2.8739593073920867e-08
2012-10-24,11.65001,11.79,11.591,11.64999,21764.6592579,254132.028463,11.6763614561,2012-10-24,-8.583690986885273e-07,3.377650207571142e-12,2.7968787771047066e-08
2012-10-25,11.64999,11.6989,10.52,10.86158,84704.8617293,934190.953821,11.0287760909,2012-10-25,-0.06767473620149034,7.24420804169524e-08,2.934447202846606e-08
2012-10-26,10.85369,10.95,9.74,10.17061,98994.6960606,1020616.66777,10.30981162,2012-10-26,-0.06361597483975634,6.233091899111768e-08,3.072804665981857e-08
2012-10-27,10.17065,10.83883,9.82207,10.26051,47869.8332171,496747.544683,10.3770477417,2012-10-27,0.008839194502591408,1.7794138284532738e-08,3.0877370107579396e-08
2012-10-28,10.2603,10.95,10.24998,10.69998,22389.5949695,236640.504761,10.5692177587,2012-10-28,0.04283120429686238,1.8099692755524102e-07,3.623554930519449e-08
2012-10-29,10.69998,10.93979,10.3209,10.59999,37574.810354,400173.503452,10.6500471907,2012-10-29,-0.009344877280144437,2.3352064041054972e-08,3.6658842169368036e-08
2012-10-30,10.59,10.89,10.58,10.88753,26023.3191474,279843.078202,10.7535505605,2012-10-30,0.02712644068532133,9.693447077415496e-08,3.885832522465806e-08
2012-10-31,10.881,11.21,10.70543,11.201,40673.4525687,448359.794974,11.0234014242,2012-10-31,0.028791654305430292,6.421551313962014e-08,4.099884232931206e-08
2012-11-01,11.17963,11.279,10.4,10.57,50362.1000778,550327.490433,10.9274134634,2012-11-01,-0.05633425587001162,1.0236496785884271e-07,4.256872712405045e-08
2012-11-02,10.57,10.8,10.33,10.46877,24485.2624932,258957.786985,10.5760674225,2012-11-02,-0.009577105014191178,3.698326714054722e-08,4.3494637335302704e-08
2012-11-03,10.46876,10.65,10.4,10.6425,16732.9395585,176345.077304,10.5387984393,2012-11-03,0.0165950727735924,9.410567636648159e-08,4.641987909140434e-08
2012-11-04,10.6425,10.9,10.51002,10.80011,16750.3359698,178761.658223,10.672123744,2012-11-04,0.014809490251350699,8.284489190000849e-08,4.812664436935803e-08
2012-11-05,10.80011,10.88,10.61,10.748,21776.7364624,233650.357134,10.7293559592,2012-11-05,-0.004824950856982091,2.0650303796518275e-08,4.7266681649635e-08
2012-11-06,10.748,10.9,10.6667,10.89899,26995.3018186,291515.936711,10.7987656026,2012-11-06,0.014048195013025788,4.8190144153088754e-08,4.640947795361939e-08
2012-11-07,10.89898,11.21603,10.8,10.92,31733.8548601,348474.697384,10.981165034,2012-11-07,0.0019277015576673051,5.531826477326943e-09,4.65376994305201e-08
2012-11-08,10.92011,11.07,10.75,10.925,26058.8528336,284556.110201,10.9197481569,2012-11-08,0.00045787545787545625,1.6090867194945483e-09,4.600017682506716e-08
2012-11-09,10.925,10.98497,10.79,10.815,14727.1159897,159984.853246,10.863284662,2012-11-09,-0.010068649885583647,6.293501966777837e-08,4.620656335021939e-08
2012-11-10,10.815,10.95899,10.75,10.88999,13490.4487455,146349.262607,10.8483613383,2012-11-10,0.006933888118354048,4.737904376719691e-08,4.674795149232452e-08
2012-11-11,10.88999,10.939,10.7,10.8687,12625.4750852,136448.093559,10.8073631003,2012-11-11,-0.0019550063865989564,1.4327839514691452e-08,4.6905244395172164e-08
2012-11-12,10.84001,11.18,10.76666,11.00801,39217.1656801,431080.474082,10.9921374124,2012-11-12,0.012817540276206074,2.9733520877978637e-08,4.517497962824187e-08
2012-11-13,11.00801,11.129,10.9215,10.9512,16757.5085931,184368.793828,11.0021601841,2012-11-13,-0.005160787462947458,2.799165387913761e-08,4.484236211266704e-08
2012-11-14,11.0,11.05,10.82011,10.95,24543.0908833,268636.837222,10.945517763,2012-11-14,-0.00010957703265401797,4.0790024848105293e-10,4.396940358184505e-08
2012-11-15,10.98748,11.3,10.86,11.19771,31901.1737086,353356.15617,11.0765879462,2012-11-15,0.022621917808219205,6.402016043364413e-08,4.6034829171078894e-08
2012-11-16,11.20192,11.8,11.17214,11.74889,58253.1638507,669422.185602,11.4916021955,2012-11-16,0.04922256425644167,7.352992672654949e-08,4.8084656881104086e-08
2012-11-17,11.74879,11.8,11.52,11.78889,19105.4535764,223039.474923,11.6741261353,2012-11-17,0.0034045769430133266,1.52644591016397e-08,4.7183952831138465e-08
2012-11-18,11.78879,11.832,11.616,11.65152,15514.1540687,181716.979397,11.7129801981,2012-11-18,-0.011652496545476398,6.412442350815772e-08,4.7277055995963417e-08
2012-11-19,11.66468,11.84,11.6,11.7999,25197.9166387,295260.745328,11.7176649785,2012-11-19,0.012734819148059628,4.3130755948992615e-08,4.871244675810525e-08
2012-11-20,11.69276,11.799,11.57297,11.73281,27220.180683,318291.251413,11.6932086205,2012-11-20,-0.0056856414037406156,1.7863015016907238e-08,4.648515817654661e-08
2012-11-21,11.7,11.784,11.6435,11.76999,19227.7981526,225308.728825,11.7178642628,2012-11-21,0.0031688913397556195,1.4064662990562322e-08,4.643926181368428e-08
2012-11-22,11.74978,12.43,11.67,12.42191,58301.3005611,703582.880454,12.0680477739,2012-11-22,0.05538832233502333,7.872323769345125e-08,4.8794842488011955e-08
2012-11-23,12.36969,12.40999,12.132,12.34501,18967.903612,233370.927298,12.3034644245,2012-11-23,-0.0061906743809929665,2.6527187652161424e-08,4.9678969488077084e-08
2012-11-24,12.38548,12.4756,12.25,12.41153,19570.3863546,242058.585879,12.3686155957,2012-11-24,0.005388411998046294,2.226077616077559e-08,4.800625934620452e-08
2012-11-25,12.41153,12.6,12.3125,12.4821,24023.6886685,299989.395103,12.4872328826,2012-11-25,0.00568584211616141,1.8953477052777823e-08,4.656034461492652e-08
